replay_buffer/size,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Bellman Errors 1 Mean,trainer/Bellman Errors 1 Std,trainer/Bellman Errors 1 Max,trainer/Bellman Errors 1 Min,trainer/Bellman Errors 2 Mean,trainer/Bellman Errors 2 Std,trainer/Bellman Errors 2 Max,trainer/Bellman Errors 2 Min,trainer/Policy Action Mean,trainer/Policy Action Std,trainer/Policy Action Max,trainer/Policy Action Min,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/ExplReturns Mean,evaluation/ExplReturns Std,evaluation/ExplReturns Max,evaluation/ExplReturns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/data storing (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
55800,6.7569786e-06,7.5973703e-06,-0.004969877,0.0053656297,0.021021185,0.20685837,-0.0059776446,0.0053397436,0.021120673,0.20608608,-0.006241882,0.005655598,0.022893857,0.23477045,-0.005414863,6.756978e-06,6.857858e-05,0.0007790842,1.8273664e-13,7.59737e-06,7.2501985e-05,0.00082279264,1.1677258e-10,-0.14285715,0.98974335,1.0,-1.0,55800,112,500.0,0.0,500,500,6.483486884750183e-05,0.0004045267572676419,0.007198150999824882,1.9317880628477726e-15,0.03241743442375091,0.019955297935508935,0.07153805912621902,0.017220054485147296,-0.1369833899195475,0.9531218046732639,1.0,-1.0,5,0.03241743442375091,52500,105,500.0,0.0,500,500,4.669343178155846e-05,0.0002903395399979014,0.004050804008849807,9.769962616701378e-16,0.02334671589077924,0.006567511524488923,0.032674448464675564,0.012322938221693823,0.02334671589077924,0.006567511524488923,0.032674448464675564,0.012322938221693823,-0.14285715,0.98974335,1.0,-1.0,5,0.02334671589077924,0.011043206000067585,60.621429589999934,58.70023964500069,0.010076209999169805,0.0035958230000687763,3.1736580930000855,122.52004256700002,2740.0670676849973,20
58300,2.4039614e-06,2.6978068e-06,-0.0041835518,0.004395307,0.010623783,0.05519428,-0.005305876,0.0043176403,0.010998799,0.057126675,-0.0058167796,0.0033431407,0.010171565,0.05018275,-0.005918472,2.4039614e-06,5.679171e-06,4.0402392e-05,1.378532e-08,2.6978068e-06,7.650842e-06,4.8218113e-05,1.7867154e-10,-0.14285715,0.98974335,1.0,-1.0,58300,117,500.0,0.0,500,500,0.0005369747759509519,0.005474927388441292,0.08713409619682991,7.549516567451065e-16,0.26848738797547583,0.4968733997928102,1.2620764390178034,0.009611636301767382,-0.13748830399635245,0.9526097083611785,1.0,-1.0,5,0.26848738797547583,55000,110,500.0,0.0,500,500,0.0001325691528845817,0.0008524659637287859,0.016117598375719012,3.9968028886505636e-16,0.06628457644229092,0.10734416399853641,0.2806562551191914,0.005778161205522313,0.06628457644229092,0.10734416399853641,0.2806562551191914,0.005778161205522313,-0.14285715,0.98974335,1.0,-1.0,5,0.06628457644229092,0.01103712300027837,57.45180549399993,73.229606418,0.01008462200024951,0.003537413999765704,3.2588822660000005,133.96495333700022,2874.033569857998,21
60800,7.374149e-07,8.0967214e-07,-0.00370632,0.0036954,0.010318237,0.055657007,-0.007617587,0.0035859572,0.010435967,0.057745706,-0.00686703,0.0033792364,0.010210949,0.051773973,-0.007258658,7.374149e-07,2.429722e-06,2.1141424e-05,1.6042723e-10,8.096721e-07,4.2284687e-06,4.471169e-05,1.2565937e-11,-0.14285715,0.98974335,1.0,-1.0,60800,122,500.0,0.0,500,500,8.06762468239668e-05,0.0003952921108959523,0.006522375119468515,9.769962616701378e-16,0.040338123411983416,0.018417576441990526,0.06490686502689276,0.02086803259729877,-0.1376539402043185,0.9520041197799968,1.0,-1.0,5,0.040338123411983416,57500,115,500.0,0.0,500,500,4.078496496924066e-05,0.00021016043409686003,0.0031463976521337814,1.0436096431476472e-15,0.020392482484620316,0.006254599505197081,0.02687755438122418,0.008444939474988223,0.020392482484620316,0.006254599505197081,0.02687755438122418,0.008444939474988223,-0.14285715,0.98974335,1.0,-1.0,5,0.020392482484620316,0.011086196999713138,59.336054183999295,69.6421548139997,0.012077876000148535,0.003571891000319738,3.586119872999916,132.5910648349991,3006.626203666998,22
63300,1.6275571e-05,2.1021991e-05,-0.009995094,0.009072486,0.029684907,0.24241944,-0.005373083,0.0089495685,0.029737579,0.24677745,-0.005626741,0.008784648,0.027824737,0.2021934,-0.0056644757,1.6275571e-05,0.00016782705,0.0019055346,1.8976233e-12,2.1021991e-05,0.00020402255,0.0023050022,3.0449276e-15,-0.14285715,0.98974335,1.0,-1.0,63300,127,500.0,0.0,500,500,7.347900625655474e-05,0.0005187910306875684,0.011244992710003267,6.217248937900877e-16,0.036739503128277375,0.02232467076996277,0.070781839461638,0.00657761498868218,-0.13767435908594924,0.9518526515674797,1.0,-1.0,5,0.036739503128277375,60000,120,500.0,0.0,500,500,5.029237281786567e-05,0.000350565436198288,0.005601780894375597,3.9968028886505636e-16,0.025146186408932836,0.016730295270406214,0.05213142120946138,0.004736881466700421,0.025146186408932836,0.016730295270406214,0.05213142120946138,0.004736881466700421,-0.14285715,0.98974335,1.0,-1.0,5,0.025146186408932836,0.011058521999984805,56.45937689499988,64.43149165199975,0.010274521000610548,0.004075713000020187,3.3281068440001036,124.24438414700035,3130.8721401789985,23
65800,1.3669292e-06,8.2035297e-07,-0.0026615201,0.003033347,0.011297959,0.054027684,-0.009017011,0.0030153615,0.010816396,0.052657913,-0.008505639,0.0034802915,0.010610324,0.05258757,-0.00689852,1.366929e-06,2.4817007e-06,1.595592e-05,1.8420465e-09,8.2035297e-07,2.45987e-06,1.9123923e-05,9.2503516e-10,-0.14285715,0.98974335,1.0,-1.0,65800,132,500.0,0.0,500,500,4.215003865279448e-05,0.0002817573534277729,0.004961151096365491,3.4416913763379854e-16,0.021075019326397236,0.019098593927734324,0.05213705625555765,0.00332062816635287,-0.1366609938312852,0.9521900348030035,1.0,-1.0,5,0.021075019326397236,62500,125,500.0,0.0,500,500,3.437715207818162e-05,0.00028486233668985247,0.005619903814579852,3.885780586188048e-16,0.017188576039090804,0.016754839899361957,0.04835115630198718,0.0033734424804292198,0.017188576039090804,0.016754839899361957,0.04835115630198718,0.0033734424804292198,-0.14285715,0.98974335,1.0,-1.0,5,0.017188576039090804,0.011043466999581142,54.77732798499983,64.10386235799979,0.012407205999807047,0.003789786999732314,3.68914574000064,122.59757654299938,3253.471495297997,24
68300,4.8006484e-07,1.0150243e-06,-0.0033186805,0.0031776614,0.01066734,0.048329823,-0.007597505,0.0033710122,0.011341447,0.050652843,-0.007468108,0.003470311,0.010729162,0.050120275,-0.0065716347,4.8006484e-07,1.2677103e-06,8.722246e-06,7.263952e-11,1.0150243e-06,4.2178963e-06,3.902374e-05,9.78714e-10,-0.14285715,0.98974335,1.0,-1.0,68300,137,500.0,0.0,500,500,3.533662822702196e-05,0.0002995620454228218,0.006109053860715941,3.1086244689504386e-16,0.017668314113510986,0.021583194500858046,0.060788029306530156,0.005878699536755164,-0.1370108736759869,0.9527119647482752,1.0,-1.0,5,0.017668314113510986,65000,130,500.0,0.0,500,500,2.1072379117583753e-05,0.00015881277440002125,0.0023711055860418774,5.440092820663267e-16,0.010536189558791874,0.0035728643339956127,0.014446539966213834,0.006367915923328017,0.010536189558791874,0.0035728643339956127,0.014446539966213834,0.006367915923328017,-0.14285715,0.98974335,1.0,-1.0,5,0.010536189558791874,0.010982672999489296,56.61090662099923,73.05982551700072,0.011254191999796603,0.005095848999189911,2.9860710659995675,132.684135917998,3386.157235901996,25
70800,7.181403e-06,9.02255e-06,-0.004822905,0.004760162,0.035600606,0.39087653,-0.006322017,0.004775184,0.03512942,0.3869028,-0.0061642616,0.00543679,0.037987433,0.41995525,-0.005554911,7.181403e-06,7.4410345e-05,0.0008455721,1.6331256e-09,9.022549e-06,9.615368e-05,0.0010924641,2.9495362e-10,-0.14285715,0.98974335,1.0,-1.0,70800,142,500.0,0.0,500,500,2.096283842031092e-05,0.00017770301365905596,0.003557480097807575,3.4416913763379854e-16,0.010481419210155465,0.008583524388402673,0.026342791165767175,0.003490537722277776,-0.13745160897949002,0.95247243766288,1.0,-1.0,5,0.010481419210155465,67500,135,500.0,0.0,500,500,4.42523720790148e-05,0.0002848427322956806,0.0038275704574914694,4.440892098500626e-16,0.022126186039507417,0.011056682067141912,0.03566546656337892,0.00823301923572139,0.022126186039507417,0.011056682067141912,0.03566546656337892,0.00823301923572139,-0.14285715,0.98974335,1.0,-1.0,5,0.022126186039507417,0.01094344800003455,58.917112108000765,72.20664947800014,0.0099433389996193,0.0035393550006119767,2.9873269660001824,134.13551469400136,3520.2943092959954,26
73300,2.7869426e-05,3.0516812e-06,-0.0033000875,0.0036126152,0.019033069,0.1953377,-0.0061383145,0.0031528352,0.013441808,0.12026072,-0.0047378363,0.0030748001,0.014272639,0.13635904,-0.0056724623,2.7869424e-05,0.00030620876,0.0034784826,1.1099858e-12,3.0516812e-06,2.3414901e-05,0.00025915567,1.5989684e-12,-0.14285715,0.98974335,1.0,-1.0,73300,147,500.0,0.0,500,500,0.00011708735222873416,0.0005038138155545545,0.008100123497676548,1.6764367671839865e-15,0.05854367611436708,0.03389414794590133,0.11882322047278093,0.02752545473472337,-0.13763118737211552,0.9522422348667177,1.0,-1.0,5,0.05854367611436708,70000,140,500.0,0.0,500,500,2.871401704870974e-05,0.00014258817533828637,0.0019020417318440397,6.550315845288424e-16,0.01435700852435487,0.008046356137103852,0.025385058246273212,0.004776823510622355,0.01435700852435487,0.008046356137103852,0.025385058246273212,0.004776823510622355,-0.14285715,0.98974335,1.0,-1.0,5,0.01435700852435487,0.011032020000129705,58.317434213000524,55.61735432800015,0.009958569000446005,0.003582107999136497,3.017429419000109,116.97679065700049,3637.2726538239945,27
75800,1.7478673e-05,3.3207696e-05,-0.011489976,0.012159688,0.06936378,0.59780717,-0.0076038516,0.012480371,0.07108982,0.61287206,-0.0067331963,0.011721613,0.065433465,0.56484866,-0.006683316,1.747867e-05,0.00011296425,0.0010862632,2.2296409e-10,3.3207696e-05,0.0002322885,0.0023062471,2.1794374e-12,-0.14285715,0.98974335,1.0,-1.0,75800,152,500.0,0.0,500,500,3.747818504596797e-05,0.0002065548703393878,0.0031124515561950063,6.106226635438361e-16,0.018739092522983985,0.014482863706104897,0.04443658125697223,0.005571731085465038,-0.13739319513087472,0.9521636351738939,1.0,-1.0,5,0.018739092522983985,72500,145,500.0,0.0,500,500,9.496826978043487e-05,0.00036187566630047123,0.0033768353154985387,1.0658141036401504e-15,0.047484134890217425,0.0642901198704746,0.17591904603904276,0.010136301177280382,0.047484134890217425,0.0642901198704746,0.17591904603904276,0.010136301177280382,-0.14285715,0.98974335,1.0,-1.0,5,0.047484134890217425,0.010956382000586018,56.10838648800018,57.396468537000146,0.00998667200019554,0.004194615999949747,3.0442389410000033,116.57423163600106,3753.8484580899963,28
78300,5.108187e-07,8.5397653e-07,-0.0023380728,0.0023815124,0.0077645485,0.044945665,-0.0056726434,0.0020250203,0.008216028,0.046162736,-0.007105304,0.0018919253,0.008068304,0.047605578,-0.006940852,5.108187e-07,1.0582704e-06,9.512976e-06,5.010936e-09,8.5397653e-07,7.624867e-06,8.6563305e-05,9.791701e-13,-0.14285715,0.98974335,1.0,-1.0,78300,157,500.0,0.0,500,500,4.485368006030822e-05,0.0003458294548013215,0.006860747582659577,4.773959005888173e-16,0.022426840030154084,0.023451846604899792,0.0692672391391426,0.009722735260506828,-0.13640367087542307,0.9528739863491503,1.0,-1.0,5,0.022426840030154084,75000,150,500.0,0.0,500,500,4.01431275252222e-05,0.00021677084236468777,0.003582737559107252,4.218847493575595e-16,0.02007156376261111,0.01627427504983607,0.04992897714068932,0.003548209872489314,0.02007156376261111,0.01627427504983607,0.04992897714068932,0.003548209872489314,-0.14285715,0.98974335,1.0,-1.0,5,0.02007156376261111,0.010992526999871188,54.45841727700008,54.928021769000225,0.010360257999309397,0.004117196000152035,3.068227065999963,112.4801360929996,3866.3301500829953,29
80800,2.5649833e-06,3.65409e-06,-0.0037664333,0.0043205107,0.0162242,0.15334253,-0.0059897043,0.0042654476,0.016295101,0.1545103,-0.0056305095,0.004344646,0.017643364,0.16883503,-0.006329691,2.5649833e-06,2.1201242e-05,0.00024001751,3.2993272e-10,3.6540898e-06,2.1480359e-05,0.00020519774,2.7149016e-10,-0.14285715,0.98974335,1.0,-1.0,80800,162,500.0,0.0,500,500,6.151025399843394e-05,0.0004583887822213555,0.009697763259669857,2.331468351712829e-16,0.030755126999216953,0.03250052898606191,0.09453674968644583,0.008178650465995696,-0.13698313936406423,0.9514747321019503,1.0,-1.0,5,0.030755126999216953,77500,155,500.0,0.0,500,500,3.5616179774511445e-05,0.00019098765215080132,0.002766316922813239,8.43769498715119e-16,0.017808089887255716,0.015881479756964516,0.049523778335714246,0.008542276895728623,0.017808089887255716,0.015881479756964516,0.049523778335714246,0.008542276895728623,-0.14285715,0.98974335,1.0,-1.0,5,0.017808089887255716,0.011128021999866178,67.90147171900026,56.326082165000116,0.010053778999463248,0.0035084439996353467,3.2817171639999287,127.53396129299927,3993.8659209139946,30
83300,1.1351949e-06,9.2002733e-07,-0.001247952,0.0012324001,0.008012208,0.044476923,-0.0066802427,0.0012010437,0.007889034,0.04106037,-0.0060940995,0.0012316504,0.0073153526,0.040073592,-0.0053578424,1.1351948e-06,4.5093207e-06,3.6811907e-05,1.1129867e-10,9.200274e-07,3.958647e-06,3.3134867e-05,1.7989985e-10,-0.14285715,0.98974335,1.0,-1.0,83300,167,500.0,0.0,500,500,2.6947249101534326e-05,0.0001747453605903403,0.0031743651454570147,5.551115123125783e-16,0.013473624550767161,0.007194669938358377,0.020615090465175047,0.004062285839591873,-0.13734798698834824,0.9519922883674135,1.0,-1.0,5,0.013473624550767161,80000,160,500.0,0.0,500,500,4.78171372604073e-05,0.00024654058822083473,0.003737412534515272,5.773159728050814e-16,0.02390856863020361,0.02032304098082428,0.06301228460410513,0.0041228917731420565,0.02390856863020361,0.02032304098082428,0.06301228460410513,0.0041228917731420565,-0.14285715,0.98974335,1.0,-1.0,5,0.02390856863020361,0.011108312000033038,56.46465464100038,57.025655378999545,0.01001524699950096,0.0035481619997881353,3.3375482870005726,116.85253002799982,4110.7200329819925,31
85800,1.3733353e-05,5.599796e-07,-0.0032818646,0.0035667303,0.020381575,0.21550752,-0.0056642727,0.0041009197,0.023700526,0.2560059,-0.0055773696,0.0038905982,0.02381272,0.25586376,-0.006996228,1.3733354e-05,0.0001434049,0.0016286256,6.134221e-14,5.599796e-07,1.5297394e-06,1.0557991e-05,2.1363261e-10,-0.14285715,0.98974335,1.0,-1.0,85800,172,500.0,0.0,500,500,8.891641381505074e-05,0.000468917368917144,0.007509738757703411,1.409983241273949e-15,0.044458206907525374,0.038223354104367065,0.11944488773879869,0.014456331816472058,-0.1369378621693154,0.9518613646540957,1.0,-1.0,5,0.044458206907525374,82500,165,500.0,0.0,500,500,6.087683209364294e-05,0.00043020769019453916,0.007523419394335995,1.2212453270876722e-15,0.03043841604682146,0.01593792603268815,0.055725535390420286,0.01523035681281474,0.03043841604682146,0.01593792603268815,0.055725535390420286,0.01523035681281474,-0.14285715,0.98974335,1.0,-1.0,5,0.03043841604682146,0.011043041000448284,60.14483963500061,64.7479982370005,0.010000962999583862,0.0035933210001530824,3.218152876000204,128.1356280730015,4238.857232793994,32
88300,7.337886e-06,5.0471813e-06,-0.0053111976,0.0049969284,0.046776824,0.524357,-0.006140389,0.0055725942,0.048472513,0.54411554,-0.0060209054,0.005777739,0.048322257,0.54249525,-0.0053401235,7.337886e-06,5.366326e-05,0.0005143448,3.3104852e-11,5.047181e-06,3.8615224e-05,0.00036149172,9.293457e-12,-0.14285715,0.98974335,1.0,-1.0,88300,177,500.0,0.0,500,500,3.5775975805470426e-05,0.00021267849102792868,0.0032352308596156677,1.0547118733938987e-15,0.017887987902735224,0.005719383470236885,0.028432105946448325,0.01155092952958972,-0.13778107699926284,0.9521396221574757,1.0,-1.0,5,0.017887987902735224,85000,170,500.0,0.0,500,500,5.011007649930868e-05,0.0002956386888443993,0.0048906416104584904,6.328271240363392e-16,0.025055038249654344,0.014628567043094811,0.04221957043578411,0.004942118674088759,0.025055038249654344,0.014628567043094811,0.04221957043578411,0.004942118674088759,-0.14285715,0.98974335,1.0,-1.0,5,0.025055038249654344,0.011151530000461207,58.13082220400065,56.106294535000416,0.012259780000022147,0.005178495999643928,3.6665433919997668,117.93224993700096,4356.791033087994,33
90800,1.088352e-06,7.645975e-07,-0.0015492559,0.0017517314,0.0075320713,0.04825687,-0.006630029,0.0017311564,0.007414068,0.046404343,-0.005958993,0.0014642781,0.008013283,0.04965031,-0.0069786715,1.088352e-06,4.161108e-06,4.093419e-05,9.984464e-10,7.645975e-07,2.0165728e-06,1.1807076e-05,2.8722597e-10,-0.14285715,0.98974335,1.0,-1.0,90800,182,500.0,0.0,500,500,7.153177907373681e-05,0.00035211826085412785,0.0048351258165105215,4.329869796038111e-16,0.035765889536868406,0.023363125082634648,0.07346884213793403,0.010070571745593471,-0.13775043555690952,0.9510445041178477,1.0,-1.0,5,0.035765889536868406,87500,175,500.0,0.0,500,500,3.4234586035868404e-05,0.0002033775742338395,0.004521600624692324,4.1078251911130794e-16,0.017117293017934198,0.015882581274905425,0.04583351870399762,0.004150774139290714,0.017117293017934198,0.015882581274905425,0.04583351870399762,0.004150774139290714,-0.14285715,0.98974335,1.0,-1.0,5,0.017117293017934198,0.0109976399999141,60.457576574000086,56.58783225600018,0.010901366999860329,0.005263951999950223,3.680909439000061,120.75348122800006,4477.546051704993,34
93300,6.3364394e-07,1.0440449e-06,-0.002464443,0.0026769605,0.011476883,0.09054806,-0.005988491,0.0027476747,0.012047966,0.09948914,-0.006295691,0.0021974458,0.011364963,0.091783084,-0.007161315,6.3364394e-07,1.7944902e-06,1.2933657e-05,1.1867765e-11,1.0440449e-06,5.469555e-06,5.9383263e-05,5.7555797e-11,-0.14285715,0.98974335,1.0,-1.0,93300,187,500.0,0.0,500,500,3.920230633973348e-05,0.00021505468828983076,0.003111340779645877,6.328271240363392e-16,0.01960115316986672,0.006987857859136016,0.03135929301526707,0.010080847530702052,-0.1374271587580833,0.9526026270251778,1.0,-1.0,5,0.01960115316986672,90000,180,500.0,0.0,500,500,4.55319442977987e-05,0.00027493756660094314,0.005639258539706361,9.103828801926285e-16,0.022765972148899347,0.012213436245016227,0.04313812185812322,0.008960665080166897,0.022765972148899347,0.012213436245016227,0.04313812185812322,0.008960665080166897,-0.14285715,0.98974335,1.0,-1.0,5,0.022765972148899347,0.011053776000153448,56.68417610100005,62.52165815300032,0.010039554999821121,0.003576967999833869,3.4046404599994275,122.6351450129996,4600.18267173599,35
95800,6.1619007e-06,4.8490506e-06,-0.002164197,0.0024840268,0.012534725,0.13049772,-0.004141121,0.0023425901,0.012103827,0.12725662,-0.0038947724,0.0019217691,0.010467946,0.10392195,-0.004535954,6.1619007e-06,6.2184634e-05,0.00070627173,7.0091627e-10,4.8490506e-06,4.7999652e-05,0.0005445067,1.1886891e-10,-0.14285715,0.98974335,1.0,-1.0,95800,192,500.0,0.0,500,500,6.373334406713455e-05,0.00030523974992248767,0.00434550430372882,4.218847493575595e-16,0.03186667203356727,0.012840026189667213,0.04227823967248714,0.007245302173520145,-0.13631830722488902,0.9519302351539456,1.0,-1.0,5,0.03186667203356727,92500,185,500.0,0.0,500,500,0.00010051539157791816,0.0006136100242305486,0.011987556060295458,9.103828801926285e-16,0.05025769578895911,0.060065715767270426,0.16866859915300247,0.007548845366868448,0.05025769578895911,0.060065715767270426,0.16866859915300247,0.007548845366868448,-0.14285715,0.98974335,1.0,-1.0,5,0.05025769578895911,0.011093924999840965,65.42031438699996,57.578457094999976,0.012583147999976063,0.005088264000733034,3.1295667730000787,126.15710359200057,4726.341328354992,36
98300,2.926031e-07,3.6661152e-07,-0.00011854555,0.00014281448,0.005927651,0.047172282,-0.0063411533,3.863874e-05,0.005935605,0.047615815,-0.0075666467,0.00021223788,0.005551625,0.043102156,-0.007463973,2.926031e-07,1.5166195e-06,1.6565922e-05,5.5035127e-13,3.6661152e-07,1.9101897e-06,2.0373114e-05,2.4965482e-10,-0.14285715,0.98974335,1.0,-1.0,98300,197,500.0,0.0,500,500,6.476358588192154e-05,0.0002808322695100526,0.002980641649791782,1.9984014443252818e-16,0.03238179294096076,0.04035776575393314,0.1092989119910627,0.0018576990021924064,-0.13736153874675308,0.9513431637906676,1.0,-1.0,5,0.03238179294096076,95000,190,500.0,0.0,500,500,2.196628621828303e-05,0.00011291660407973349,0.001976258355195326,3.3306690738754696e-16,0.01098314310914152,0.005683477071554353,0.02224347391411873,0.007154495961775782,0.01098314310914152,0.005683477071554353,0.02224347391411873,0.007154495961775782,-0.14285715,0.98974335,1.0,-1.0,5,0.01098314310914152,0.011055179000322823,57.37971739099976,55.291525139999976,0.01000268000007054,0.0036219570001776447,2.990214026999638,115.68613637399994,4842.029017556993,37
100800,1.00563875e-05,3.5530572e-06,-0.002926236,0.0030247811,0.023662211,0.25898275,-0.0044893865,0.0033043725,0.024901465,0.27387646,-0.0042118635,0.0033519478,0.026702289,0.29462472,-0.004493623,1.0056388e-05,0.000111834255,0.00127035,4.7232335e-13,3.5530575e-06,3.7890735e-05,0.00043049018,2.0441973e-13,-0.14285715,0.98974335,1.0,-1.0,100800,202,500.0,0.0,500,500,9.524599990557719e-05,0.0004468652751903007,0.006600850675298664,2.0095036745715335e-15,0.04762299995278858,0.023961601850260923,0.08692230762985113,0.01206782283371358,-0.13762415841117764,0.9515112450062062,1.0,-1.0,5,0.04762299995278858,97500,195,500.0,0.0,500,500,2.8056077321055744e-05,0.00026961759004694895,0.007510923528229474,8.43769498715119e-16,0.01402803866052787,0.014222145974309966,0.04244864963211272,0.006226769022820965,0.01402803866052787,0.014222145974309966,0.04244864963211272,0.006226769022820965,-0.14285715,0.98974335,1.0,-1.0,5,0.01402803866052787,0.010922616999778256,55.083168144999945,55.79103413299981,0.010030556999481632,0.0035817959997075377,2.821973439999965,113.72071068799869,4955.751300394992,38
103300,2.8118183e-07,5.3681714e-07,-0.00071778335,0.0008016619,0.008658092,0.056474008,-0.0073933806,0.00092592806,0.008777371,0.05596983,-0.007257939,0.0010598062,0.008732786,0.0583297,-0.0068217004,2.8118183e-07,6.069595e-07,3.4677403e-06,2.2978533e-10,5.3681714e-07,2.2104962e-06,1.844324e-05,7.199867e-12,-0.14285715,0.98974335,1.0,-1.0,103300,207,500.0,0.0,500,500,3.970310070889546e-05,0.0002520627518840934,0.003935268256424296,7.771561172376097e-17,0.019851550354447738,0.010854829806150842,0.03501967423297281,0.007779823559316739,-0.13687034553649086,0.9521995119830576,1.0,-1.0,5,0.019851550354447738,100000,200,500.0,0.0,500,500,6.571384636312849e-05,0.0003953216512362608,0.0049234948543821384,1.254552017826427e-15,0.032856923181564246,0.011577714570592892,0.0455833184491214,0.012703613595649605,0.032856923181564246,0.011577714570592892,0.0455833184491214,0.012703613595649605,-0.14285715,0.98974335,1.0,-1.0,5,0.032856923181564246,0.011126514998977655,61.07525568500023,54.440048890999606,0.00987459200041485,0.0035618090005300473,2.988394572999823,118.52826206499958,5074.281135019988,39
